time,mean_particle_number,variance
2.380000000000000171e-01,7.883520409342939956e+02,1.661207932177931070e+02
2.390000000000000180e-01,7.875640829380208743e+02,1.665760540837654844e+02
2.399999999999999911e-01,7.867769125058964619e+02,1.670296185606857762e+02
2.409999999999999920e-01,7.859905288507501382e+02,1.674814908249536529e+02
2.419999999999999929e-01,7.852049311861979959e+02,1.679316750428406522e+02
2.429999999999999938e-01,7.844201187266426132e+02,1.683801753715379164e+02
2.439999999999999947e-01,7.836360906872714622e+02,1.688269959600875154e+02
2.449999999999999956e-01,7.828528462840561133e+02,1.692721409472869709e+02
2.459999999999999964e-01,7.820703847337524621e+02,1.697156144640175626e+02
2.469999999999999973e-01,7.812887052538985699e+02,1.701574206311488524e+02
2.479999999999999982e-01,7.805078070628150044e+02,1.705975635611684993e+02
2.489999999999999991e-01,7.797276893796035893e+02,1.710360473573673517e+02
2.500000000000000000e-01,7.789483514241466082e+02,1.714728761139558628e+02
2.510000000000000009e-01,7.781697924171057821e+02,1.719080539159476757e+02
2.520000000000000018e-01,7.773920115799224959e+02,1.723415848403237760e+02
2.530000000000000027e-01,7.766150081348151843e+02,1.727734729542862624e+02
2.540000000000000036e-01,7.758387813047810369e+02,1.732037223161896691e+02
2.550000000000000044e-01,7.750633303135928145e+02,1.736323369760066271e+02
2.560000000000000053e-01,7.742886543857993047e+02,1.740593209743965417e+02
2.570000000000000062e-01,7.735147527467250939e+02,1.744846783431712538e+02
2.580000000000000071e-01,7.727416246224677252e+02,1.749084131059935316e+02
2.590000000000000080e-01,7.719692692398995177e+02,1.753305292768636718e+02
2.600000000000000089e-01,7.711976858266647241e+02,1.757510308611672372e+02
2.610000000000000098e-01,7.704268736111800990e+02,1.761699218557914719e+02
2.620000000000000107e-01,7.696568318226334213e+02,1.765872062486596406e+02
2.630000000000000115e-01,7.688875596909826982e+02,1.770028880191966891e+02
2.640000000000000124e-01,7.681190564469555966e+02,1.774169711382128298e+02
2.650000000000000133e-01,7.673513213220488751e+02,1.778294595669722185e+02
2.660000000000000142e-01,7.665843535485277016e+02,1.782403572587063536e+02
2.670000000000000151e-01,7.658181523594237206e+02,1.786496681583812460e+02
2.680000000000000160e-01,7.650527169885360763e+02,1.790573962014168501e+02
2.690000000000000169e-01,7.642880466704292530e+02,1.794635453150840476e+02
2.700000000000000178e-01,7.635241406404326199e+02,1.798681194181554019e+02
2.710000000000000187e-01,7.627609981346402037e+02,1.802711224205559120e+02
2.720000000000000195e-01,7.619986183899095522e+02,1.806725582238286734e+02
2.730000000000000204e-01,7.612370006438609380e+02,1.810724307207856327e+02
2.740000000000000213e-01,7.604761441348762219e+02,1.814707437956240028e+02
2.750000000000000222e-01,7.597160481020990801e+02,1.818675013243919238e+02
2.760000000000000231e-01,7.589567117854334128e+02,1.822627071741735563e+02
2.770000000000000240e-01,7.581981344255426620e+02,1.826563652041368186e+02
2.780000000000000249e-01,7.574403152638494703e+02,1.830484792643692344e+02
2.790000000000000258e-01,7.566832535425348851e+02,1.834390531966928393e+02
2.800000000000000266e-01,7.559269485045368810e+02,1.838280908350134268e+02
2.810000000000000275e-01,7.551713993935502458e+02,1.842155960041563958e+02
2.820000000000000284e-01,7.544166054540257846e+02,1.846015725206816569e+02
2.830000000000000293e-01,7.536625659311698655e+02,1.849860241931164637e+02
2.840000000000000302e-01,7.529092800709426001e+02,1.853689548210240901e+02
2.850000000000000311e-01,7.521567471200580712e+02,1.857503681964008138e+02
2.860000000000000320e-01,7.514049663259834233e+02,1.861302681021625176e+02
2.870000000000000329e-01,7.506539369369377255e+02,1.865086583136580884e+02
2.880000000000000338e-01,7.499036582018916306e+02,1.868855425969231874e+02
2.889999999999999791e-01,7.491541293705662383e+02,1.872609247110085562e+02
2.899999999999999800e-01,7.484053496934325267e+02,1.876348084055352956e+02
2.909999999999999809e-01,7.476573184217107837e+02,1.880071974226739258e+02
2.919999999999999818e-01,7.469100348073700388e+02,1.883780954959802330e+02
2.929999999999999827e-01,7.461634981031261304e+02,1.887475063507445157e+02
2.939999999999999836e-01,7.454177075624426152e+02,1.891154337043408304e+02
2.949999999999999845e-01,7.446726624395287217e+02,1.894818812659941614e+02
2.959999999999999853e-01,7.439283619893393507e+02,1.898468527364311740e+02
2.969999999999999862e-01,7.431848054675738240e+02,1.902103518085787073e+02
2.979999999999999871e-01,7.424419921306757715e+02,1.905723821670981124e+02
2.989999999999999880e-01,7.416999212358317664e+02,1.909329474882688373e+02
2.999999999999999889e-01,7.409585920409708706e+02,1.912920514410361648e+02
3.009999999999999898e-01,7.402180038047636117e+02,1.916496976854978129e+02
3.019999999999999907e-01,7.394781557866219828e+02,1.920058898740680888e+02
3.029999999999999916e-01,7.387390472466976235e+02,1.923606316510122269e+02
3.039999999999999925e-01,7.380006774458821610e+02,1.927139266526792198e+02
3.049999999999999933e-01,7.372630456458056187e+02,1.930657785073854029e+02
3.059999999999999942e-01,7.365261511088361885e+02,1.934161908352980390e+02
3.069999999999999951e-01,7.357899930980794352e+02,1.937651672490173951e+02
3.079999999999999960e-01,7.350545708773768183e+02,1.941127113526454195e+02
3.089999999999999969e-01,7.343198837113063746e+02,1.944588267428334802e+02
3.099999999999999978e-01,7.335859308651807851e+02,1.948035170080838725e+02
3.109999999999999987e-01,7.328527116050472614e+02,1.951467857288662344e+02
3.119999999999999996e-01,7.321202251976865227e+02,1.954886364778503776e+02
3.130000000000000004e-01,7.313884709106118862e+02,1.958290728201391175e+02
3.140000000000000013e-01,7.306574480120690396e+02,1.961680983128026128e+02
3.150000000000000022e-01,7.299271557710352454e+02,1.965057165046455339e+02
3.160000000000000031e-01,7.291975934572178630e+02,1.968419309374876320e+02
3.170000000000000040e-01,7.284687603410549173e+02,1.971767451445339248e+02
3.180000000000000049e-01,7.277406556937129380e+02,1.975101626514224336e+02
3.190000000000000058e-01,7.270132787870873017e+02,1.978421869766898453e+02
3.200000000000000067e-01,7.262866288938009802e+02,1.981728216299088672e+02
3.210000000000000075e-01,7.255607052872039731e+02,1.985020701139001176e+02
3.220000000000000084e-01,7.248355072413728521e+02,1.988299359238008037e+02
3.230000000000000093e-01,7.241110340311095115e+02,1.991564225459005684e+02
3.240000000000000102e-01,7.233872849319403713e+02,1.994815334601444192e+02
3.250000000000000111e-01,7.226642592201164916e+02,1.998052721379208378e+02
3.260000000000000120e-01,7.219419561726119809e+02,2.001276420434587635e+02
3.270000000000000129e-01,7.212203750671239959e+02,2.004486466329544783e+02
3.280000000000000138e-01,7.204995151820710362e+02,2.007682893552700989e+02
3.290000000000000147e-01,7.197793757965931718e+02,2.010865736517589539e+02
3.300000000000000155e-01,7.190599561905514747e+02,2.014035029555088840e+02
3.310000000000000164e-01,7.183412556445256314e+02,2.017190806929720566e+02
3.320000000000000173e-01,7.176232734398150797e+02,2.020333102823351510e+02
3.330000000000000182e-01,7.169060088584380992e+02,2.023461951344506815e+02
3.340000000000000191e-01,7.161894611831295379e+02,2.026577386527205817e+02
3.350000000000000200e-01,7.154736296973420622e+02,2.029679442327469587e+02
3.360000000000000209e-01,7.147585136852437699e+02,2.032768152632634155e+02
3.370000000000000218e-01,7.140441124317187587e+02,2.035843551247962750e+02
3.380000000000000226e-01,7.133304252223656476e+02,2.038905671909451485e+02
3.390000000000000235e-01,7.126174513434971232e+02,2.041954548273351975e+02
3.400000000000000244e-01,7.119051900821394838e+02,2.044990213925484568e+02
3.410000000000000253e-01,7.111936407260310489e+02,2.048012702376581728e+02
3.420000000000000262e-01,7.104828025636227267e+02,2.051022047063452192e+02
3.430000000000000271e-01,7.097726748840763094e+02,2.054018281348398887e+02
3.440000000000000280e-01,7.090632569772637908e+02,2.057001438519801013e+02
3.450000000000000289e-01,7.083545481337674801e+02,2.059971551792114042e+02
3.460000000000000298e-01,7.076465476448780691e+02,2.062928654309944250e+02
3.470000000000000306e-01,7.069392548025952010e+02,2.065872779139899649e+02
3.480000000000000315e-01,7.062326688996263329e+02,2.068803959276992828e+02
3.490000000000000324e-01,7.055267892293852583e+02,2.071722227642312646e+02
3.500000000000000333e-01,7.048216150859919935e+02,2.074627617088262923e+02
3.510000000000000342e-01,7.041171457642725500e+02,2.077520160389831290e+02
3.519999999999999796e-01,7.034133805597579112e+02,2.080399890250409953e+02
3.529999999999999805e-01,7.027103187686821002e+02,2.083266839304124005e+02
3.539999999999999813e-01,7.020079596879835435e+02,2.086121040110010654e+02
3.549999999999999822e-01,7.013063026153033661e+02,2.088962525156093761e+02
3.559999999999999831e-01,7.006053468489842544e+02,2.091791326855309308e+02
3.569999999999999840e-01,6.999050916880703426e+02,2.094607477553654462e+02
3.579999999999999849e-01,6.992055364323063031e+02,2.097411009524366818e+02
3.589999999999999858e-01,6.985066803821371195e+02,2.100201954966178164e+02
3.599999999999999867e-01,6.978085228387064944e+02,2.102980346009717323e+02
3.609999999999999876e-01,6.971110631038568499e+02,2.105746214713435620e+02
3.619999999999999885e-01,6.964143004801284178e+02,2.108499593064188957e+02
