time,mean_particle_number,variance
2.899999999999999800e-01,7.479495915481173540e+01,7.359046078890969511e+01
2.909999999999999809e-01,7.472020158074295182e+01,7.351810987645148998e+01
2.919999999999999818e-01,7.464551872704291213e+01,7.344582904418894032e+01
2.929999999999999827e-01,7.457091051895925204e+01,7.337361815409349219e+01
2.939999999999999836e-01,7.449637688171708305e+01,7.330147696675157931e+01
2.949999999999999845e-01,7.442191774067786980e+01,7.322940530716005014e+01
2.959999999999999853e-01,7.434753302170922495e+01,7.315740345212543616e+01
2.969999999999999862e-01,7.427322265038350224e+01,7.308547129187081737e+01
2.979999999999999871e-01,7.419898655223168760e+01,7.301360859645592427e+01
2.989999999999999880e-01,7.412482465287939704e+01,7.294181515654599934e+01
2.999999999999999889e-01,7.405073687848432940e+01,7.287009124049745878e+01
3.009999999999999898e-01,7.397672315494736495e+01,7.279843677174176264e+01
3.019999999999999907e-01,7.390278340810435509e+01,7.272685152964822919e+01
3.029999999999999916e-01,7.382891756383297377e+01,7.265533525997216202e+01
3.039999999999999925e-01,7.375512554842528345e+01,7.258388806160292006e+01
3.049999999999999933e-01,7.368140728814830709e+01,7.251250993120265775e+01
3.059999999999999942e-01,7.360776270928386111e+01,7.244120080471566325e+01
3.069999999999999951e-01,7.353419173818791421e+01,7.236996061876561726e+01
3.079999999999999960e-01,7.346069430129014677e+01,7.229878931090024707e+01
3.089999999999999969e-01,7.338727032509446246e+01,7.222768681963952986e+01
3.099999999999999978e-01,7.331391973617556346e+01,7.215665307815743290e+01
3.109999999999999987e-01,7.324064246118115307e+01,7.208568801845103735e+01
3.119999999999999996e-01,7.316743842683405319e+01,7.201479157679568743e+01
3.130000000000000004e-01,7.309430755993064110e+01,7.194396369026253524e+01
3.140000000000000013e-01,7.302124978734106264e+01,7.187320429685587442e+01
3.150000000000000022e-01,7.294826503600884848e+01,7.180251333573596639e+01
3.160000000000000031e-01,7.287535323294957834e+01,7.173189074386573338e+01
3.170000000000000040e-01,7.280251430524818090e+01,7.166133645029185573e+01
3.180000000000000049e-01,7.272974818006551345e+01,7.159085039107321791e+01
3.190000000000000058e-01,7.265705478463610234e+01,7.152043250355836790e+01
3.200000000000000067e-01,7.258443404626719087e+01,7.145008272614995803e+01
3.210000000000000075e-01,7.251188589233960613e+01,7.137980099836568115e+01
3.220000000000000084e-01,7.243941025030676428e+01,7.130958726017342997e+01
3.230000000000000093e-01,7.236700704768962567e+01,7.123944144130109635e+01
3.240000000000000102e-01,7.229467621208414130e+01,7.116936347574574029e+01
3.250000000000000111e-01,7.222241767115960442e+01,7.109935330095504469e+01
3.260000000000000120e-01,7.215023135265813892e+01,7.102941085526799725e+01
3.270000000000000129e-01,7.207811718439472770e+01,7.095953607810679387e+01
3.280000000000000138e-01,7.200607509425695696e+01,7.088972891013872868e+01
3.290000000000000147e-01,7.193410501020144920e+01,7.081998928561642970e+01
3.300000000000000155e-01,7.186220686025538384e+01,7.075031713533280708e+01
3.310000000000000164e-01,7.179038057252073202e+01,7.068071239665550820e+01
3.320000000000000173e-01,7.171862607517169863e+01,7.061117500782711431e+01
3.330000000000000182e-01,7.164694329645483606e+01,7.054170490806336602e+01
3.340000000000000191e-01,7.157533216468888781e+01,7.047230203775689006e+01
3.350000000000000200e-01,7.150379260826349537e+01,7.040296633569869300e+01
3.360000000000000209e-01,7.143232455563531857e+01,7.033369773147387605e+01
3.370000000000000218e-01,7.136092793533623535e+01,7.026449616172067181e+01
3.380000000000000226e-01,7.128960267596980316e+01,7.019536156475987809e+01
3.390000000000000235e-01,7.121834870621174218e+01,7.012629387981905893e+01
3.400000000000000244e-01,7.114716595480932426e+01,7.005729304726628470e+01
3.410000000000000253e-01,7.107605435058145815e+01,6.998835900818176015e+01
3.420000000000000262e-01,7.100501382241374415e+01,6.991949169412691845e+01
3.430000000000000271e-01,7.093404429926420107e+01,6.985069103959813219e+01
